PlayerName,CourseName,LayoutName,Date,Total,+/-,Hole1,Hole2,Hole3,Hole4,Hole5,Hole6,Hole7,Hole8,Hole9,Hole10,Hole11,Hole12,Hole13,Hole14,Hole15,Hole16,Hole17,Hole18,Hole19,Hole20,Hole21,Hole22,Hole23,Hole24,Hole25,Hole26,Hole27,Hole28,Hole29
Cjtheguardian,Wolf Hill,Normal Course,2023-01-02 15:21,56,1,4,3,3,2,3,3,4,4,3,3,3,3,2,3,3,4,3,3,,,,,,,,,,,
Par,Ocean County Park,Green Tees,2023-01-01 12:16,59,,4,3,3,3,3,3,4,3,3,3,4,3,3,3,3,4,3,4,,,,,,,,,,,
Cjtheguardian,Ocean County Park,Green Tees,2023-01-01 12:16,62,3,4,4,3,4,3,3,4,2,3,3,4,3,4,3,3,4,3,5,,,,,,,,,,,
Discer,Ocean County Park,Green Tees,2023-01-01 12:16,75,16,5,5,2,4,4,4,5,3,4,3,7,4,5,3,3,6,3,5,,,,,,,,,,,
Par,Wolf Hill,Normal Course,2022-12-31 10:36,55,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,,,
Cjtheguardian,Wolf Hill,Normal Course,2022-12-31 10:36,56,1,3,3,4,2,4,3,3,3,3,3,4,3,3,3,3,4,2,3,,,,,,,,,,,
Corey,Wolf Hill,Normal Course,2022-12-31 10:36,81,26,5,5,4,4,5,3,5,4,5,4,7,5,4,4,4,5,4,4,,,,,,,,,,,
nowhereman,Wolf Hill,Normal Course,2022-12-31 10:36,83,28,6,6,4,3,5,4,5,5,4,4,6,5,3,3,4,7,4,5,,,,,,,,,,,
Par,Wolf Hill,Normal Course,2022-12-30 17:11,55,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,,,
Cjtheguardian,Wolf Hill,Normal Course,2022-12-30 17:11,57,2,3,2,3,2,4,3,3,3,3,3,4,3,3,4,3,5,3,3,,,,,,,,,,,
Par,Wolf Hill,Normal Course,2022-12-30 17:09,55,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,,,
Cjtheguardian,Wolf Hill,Normal Course,2022-12-30 17:09,59,4,3,4,3,2,4,3,4,4,3,3,4,3,3,3,3,5,2,3,,,,,,,,,,,
Par,Allaire State Park,Main,2022-12-26 12:13,60,,3,3,4,3,3,3,3,5,4,4,3,3,3,3,3,3,3,4,,,,,,,,,,,
Alex,Allaire State Park,Main,2022-12-26 12:13,83,23,3,4,6,6,3,3,4,7,7,5,3,4,5,5,5,5,4,4,,,,,,,,,,,
Cjtheguardian,Allaire State Park,Main,2022-12-26 12:13,64,4,2,3,6,3,5,3,3,5,5,5,3,3,2,2,3,3,4,4,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-12-11 16:47,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-12-11 16:47,59,5,3,3,3,3,3,3,4,3,3,4,3,4,3,4,4,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2022-12-11 16:47,59,5,4,3,2,3,3,3,5,3,3,3,5,3,4,3,3,4,2,3,,,,,,,,,,,
Par,Sapwi Disc Golf Course,Main Layout,2022-12-03 17:14,60,,3,4,3,3,3,3,3,3,3,3,4,3,5,3,4,3,3,4,,,,,,,,,,,
Cjtheguardian,Sapwi Disc Golf Course,Main Layout,2022-12-03 17:14,67,7,2,5,3,3,4,4,3,4,5,4,4,2,5,3,5,3,4,4,,,,,,,,,,,
Patchwah,Sapwi Disc Golf Course,Main Layout,2022-12-03 17:14,69,9,3,7,4,4,3,3,3,6,3,4,4,2,7,3,4,3,2,4,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-11-27 15:16,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2022-11-27 15:16,57,3,5,3,3,3,3,2,4,4,3,3,2,3,3,3,4,3,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-11-27 15:16,55,1,3,2,2,3,3,4,3,3,4,3,3,3,3,3,4,3,3,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-11-25 17:55,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-11-25 17:55,54,0,4,3,3,3,3,3,3,3,3,2,2,3,4,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2022-11-25 17:55,55,1,4,3,5,3,2,3,3,2,3,3,3,4,3,2,3,3,3,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-11-24 14:34,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2022-11-24 14:34,53,-1,3,2,4,3,2,3,3,2,3,3,3,3,3,3,3,3,4,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-11-24 14:34,57,3,4,3,2,2,4,3,4,3,2,3,3,3,3,4,3,5,4,2,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-11-19 14:28,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-11-19 14:28,57,3,3,3,3,3,3,3,3,3,3,2,5,3,4,3,3,4,4,2,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-11-12 13:07,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Joseph Garibay,Coyote Point at Lake Casitas,Main,2022-11-12 13:07,62,8,3,4,3,3,3,4,5,3,4,3,4,4,3,3,3,4,3,3,,,,,,,,,,,
Conor Fallon,Coyote Point at Lake Casitas,Main,2022-11-12 13:07,53,-1,3,2,3,2,4,3,3,2,3,3,4,3,3,4,3,4,2,2,,,,,,,,,,,
Dee C,Coyote Point at Lake Casitas,Main,2022-11-12 13:07,54,0,3,2,4,2,4,3,4,3,3,3,3,3,3,2,3,3,3,3,,,,,,,,,,,
Peter L,Coyote Point at Lake Casitas,Main,2022-11-12 13:07,52,-2,3,2,3,2,4,3,3,3,2,3,2,2,3,3,3,4,4,3,,,,,,,,,,,
Par,Parc des Familles DGC,White Tees (Amateur),2022-11-08 09:08,64,,3,4,3,5,4,3,3,3,4,3,3,4,3,3,5,3,4,4,,,,,,,,,,,
Patchwah,Parc des Familles DGC,White Tees (Amateur),2022-11-08 09:08,73,9,3,5,3,7,5,2,2,3,5,3,5,7,3,4,5,3,4,4,,,,,,,,,,,
Cjtheguardian,Parc des Familles DGC,White Tees (Amateur),2022-11-08 09:08,72,8,4,4,3,8,3,3,3,4,5,3,4,4,4,3,6,3,5,3,,,,,,,,,,,
Par,Lafreniere Park,Laf 2022 Update,2022-11-07 12:53,65,,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,3,,,,,,,,
Patchwah,Lafreniere Park,Laf 2022 Update,2022-11-07 12:53,68,3,3,4,5,3,3,3,3,3,3,2,3,3,3,3,4,3,4,3,3,4,3,,,,,,,,
Cjtheguardian,Lafreniere Park,Laf 2022 Update,2022-11-07 12:53,73,8,3,3,4,4,4,3,3,3,3,4,4,5,2,4,5,2,4,4,3,3,3,,,,,,,,
Par,Faubourg Brewing Co.,Main Nouveau,2022-11-06 18:52,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Cjtheguardian,Faubourg Brewing Co.,Main Nouveau,2022-11-06 18:52,23,-4,2,3,3,2,4,2,3,2,2,,,,,,,,,,,,,,,,,,,,
Patchwah,Faubourg Brewing Co.,Main Nouveau,2022-11-06 18:52,26,-1,3,3,3,4,2,3,2,3,3,,,,,,,,,,,,,,,,,,,,
Par,Faubourg Brewing Co.,Main Nouveau,2022-11-06 17:36,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Cjtheguardian,Faubourg Brewing Co.,Main Nouveau,2022-11-06 17:36,26,-1,2,2,3,3,4,3,2,4,3,,,,,,,,,,,,,,,,,,,,
Par,City Park DGC,Blue Tees ,2022-11-06 12:43,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,City Park DGC,Blue Tees ,2022-11-06 12:43,58,4,4,3,2,3,3,4,3,4,2,3,4,2,4,4,2,3,5,3,,,,,,,,,,,
Cjtheguardian,City Park DGC,Blue Tees ,2022-11-06 12:43,60,6,3,4,4,5,2,3,4,4,3,3,3,3,3,3,5,2,3,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-10-30 17:39,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2022-10-30 17:39,56,2,3,2,4,3,3,3,3,3,4,3,2,3,3,3,4,4,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-10-30 17:39,55,1,3,2,4,3,3,2,4,3,3,3,2,4,3,3,4,3,3,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-10-29 18:11,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-10-29 18:11,58,4,3,2,5,4,3,3,3,3,4,3,4,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2022-10-29 18:11,64,10,3,3,5,4,3,2,3,4,5,3,4,3,4,4,3,5,2,4,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-10-10 19:22,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2022-10-10 19:22,55,1,2,3,3,4,2,3,6,2,4,3,2,4,3,3,3,2,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-10-10 19:22,63,9,3,4,4,3,5,4,3,3,4,3,4,3,3,2,4,4,4,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-10-08 16:30,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2022-10-08 16:30,64,10,3,4,3,4,3,3,3,3,4,3,4,4,5,3,4,5,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-10-08 16:30,59,5,3,3,3,5,3,3,4,3,3,4,4,2,3,3,4,3,3,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-10-08 13:08,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Conor Fallon,Coyote Point at Lake Casitas,Main,2022-10-08 13:08,60,6,3,4,3,3,3,4,4,3,2,3,5,3,3,4,3,3,4,3,,,,,,,,,,,
David Villagran,Coyote Point at Lake Casitas,Main,2022-10-08 13:08,64,10,3,4,5,4,3,4,5,4,3,3,3,3,3,3,4,5,2,3,,,,,,,,,,,
Nathan Lurie,Coyote Point at Lake Casitas,Main,2022-10-08 13:08,59,5,3,4,3,3,4,3,5,3,3,3,2,3,4,3,4,3,3,3,,,,,,,,,,,
Dee C,Coyote Point at Lake Casitas,Main,2022-10-08 13:08,65,11,3,4,6,3,3,6,3,3,3,4,3,3,3,4,5,2,4,3,,,,,,,,,,,
Par,Matilija Middle School,Main,2022-10-08 03:43,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Cjtheguardian,Matilija Middle School,Main,2022-10-08 03:43,22,-5,3,3,2,2,3,2,3,2,2,,,,,,,,,,,,,,,,,,,,
Patchwah,Matilija Middle School,Main,2022-10-08 03:43,23,-4,3,3,2,2,3,2,3,2,3,,,,,,,,,,,,,,,,,,,,
Par,Matilija Middle School,Main,2022-10-07 20:37,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Cjtheguardian,Matilija Middle School,Main,2022-10-07 20:37,26,-1,3,3,2,2,4,4,3,2,3,,,,,,,,,,,,,,,,,,,,
Par,La Mirada Regional Park Front,Main,2022-09-25 18:30,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,La Mirada Regional Park Front,Main,2022-09-25 18:30,60,6,2,3,3,4,3,3,3,3,3,4,3,4,4,3,4,3,5,3,,,,,,,,,,,
Patchwah,La Mirada Regional Park Front,Main,2022-09-25 18:30,61,7,4,3,4,3,4,4,3,3,2,4,3,4,4,3,3,4,3,3,,,,,,,,,,,
Par,Morley Field,Main,2022-09-25 12:02,57,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,
Cjtheguardian,Morley Field,Main,2022-09-25 12:02,66,9,3,4,5,3,3,4,4,4,3,3,3,3,3,4,4,2,4,4,3,,,,,,,,,,
Rick,Morley Field,Main,2022-09-25 12:02,73,16,3,4,5,3,4,4,4,4,4,4,4,4,4,4,3,3,4,4,4,,,,,,,,,,
Patchwah,Morley Field,Main,2022-09-25 12:02,62,5,3,3,4,4,4,3,4,5,4,3,2,3,3,2,2,3,3,3,4,,,,,,,,,,
Par,Chavez Ridge at Elysian,25 Holes (w/ Holes #2A&B),2022-09-24 15:05,75,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,
Cjtheguardian,Chavez Ridge at Elysian,25 Holes (w/ Holes #2A&B),2022-09-24 15:05,83,8,2,3,4,5,3,2,3,3,3,4,3,4,4,3,4,4,3,4,3,3,3,3,3,2,5,,,,
Patchwah,Chavez Ridge at Elysian,25 Holes (w/ Holes #2A&B),2022-09-24 15:05,81,6,5,3,3,4,3,3,4,4,5,2,3,3,3,4,3,3,3,3,3,3,4,2,2,3,3,,,,
Par,Coyote Point at Lake Casitas,Main,2022-09-18 18:51,55,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2022-09-18 18:51,64,9,3,4,4,3,3,3,5,4,4,4,2,3,3,3,6,4,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-09-18 18:51,53,-2,3,3,4,4,2,2,4,3,3,3,3,2,3,3,4,3,2,2,,,,,,,,,,,
Par,Cachuma Lake,Double Take Main Course,2022-09-17 17:17,58,,3,3,3,4,3,3,3,3,3,3,3,3,4,4,3,3,4,3,,,,,,,,,,,
Cjtheguardian,Cachuma Lake,Double Take Main Course,2022-09-17 17:17,68,10,3,3,4,6,3,2,3,3,3,4,4,4,4,4,5,5,4,4,,,,,,,,,,,
Patchwah,Cachuma Lake,Double Take Main Course,2022-09-17 17:17,69,11,3,4,5,3,3,3,4,3,3,3,3,3,6,5,4,6,4,4,,,,,,,,,,,
Par,Cachuma Lake,Double Take Main Course,2022-09-17 14:59,58,,3,3,3,4,3,3,3,3,3,3,3,3,4,4,3,3,4,3,,,,,,,,,,,
Cjtheguardian,Cachuma Lake,Double Take Main Course,2022-09-17 14:59,59,1,2,3,4,5,3,3,3,3,3,2,3,4,4,4,3,3,4,3,,,,,,,,,,,
Patchwah,Cachuma Lake,Double Take Main Course,2022-09-17 14:59,68,10,3,4,4,4,4,3,4,3,3,3,3,3,5,6,3,5,5,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-09-11 12:11,55,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Matt Bando,Coyote Point at Lake Casitas,Main,2022-09-11 12:11,60,5,3,3,3,4,3,4,5,3,3,3,3,3,3,3,4,3,4,3,,,,,,,,,,,
Clay Martinez,Coyote Point at Lake Casitas,Main,2022-09-11 12:11,54,-1,2,3,3,3,3,4,4,3,2,3,2,3,3,3,4,3,3,3,,,,,,,,,,,
Conor Fallon,Coyote Point at Lake Casitas,Main,2022-09-11 12:11,60,5,4,3,3,5,2,3,4,4,3,4,4,2,3,4,4,3,2,3,,,,,,,,,,,
Joseph Garibay,Coyote Point at Lake Casitas,Main,2022-09-11 12:11,58,3,3,3,3,3,3,4,5,3,3,3,3,3,2,3,4,4,3,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-09-10 13:06,55,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Jason rail,Coyote Point at Lake Casitas,Main,2022-09-10 13:06,76,21,3,4,4,5,2,4,6,6,3,4,4,9,3,4,5,4,3,3,,,,,,,,,,,
Chuck Borquez,Coyote Point at Lake Casitas,Main,2022-09-10 13:06,61,6,3,3,4,3,2,3,4,4,5,4,3,3,3,3,4,4,3,3,,,,,,,,,,,
Conor Fallon,Coyote Point at Lake Casitas,Main,2022-09-10 13:06,57,2,4,3,3,3,3,3,4,5,3,3,2,2,3,3,3,4,3,3,,,,,,,,,,,
Dustin Johnson,Coyote Point at Lake Casitas,Main,2022-09-10 13:06,66,11,3,4,4,6,3,4,5,3,4,3,3,3,4,4,4,3,3,3,,,,,,,,,,,
Kerry Goodman,Coyote Point at Lake Casitas,Main,2022-09-10 13:06,68,13,3,4,4,3,3,4,4,4,3,5,4,5,4,3,4,4,2,5,,,,,,,,,,,
Par,Matilija Middle School,Main,2022-09-05 15:39,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Patchwah,Matilija Middle School,Main,2022-09-05 15:39,29,2,2,4,2,2,3,4,3,5,4,,,,,,,,,,,,,,,,,,,,
Cjtheguardian,Matilija Middle School,Main,2022-09-05 15:39,27,0,3,4,3,2,4,3,3,2,3,,,,,,,,,,,,,,,,,,,,
Par,Waller Park,Main 27,2022-09-03 16:23,81,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,
Cjtheguardian,Waller Park,Main 27,2022-09-03 16:23,82,1,3,3,2,4,3,3,2,3,3,3,3,4,4,3,3,3,3,3,4,3,3,3,3,3,3,2,3,,
Patchwah,Waller Park,Main 27,2022-09-03 16:23,90,9,3,3,2,3,3,4,5,3,3,3,3,3,5,3,4,3,3,5,4,3,4,3,3,4,3,2,3,,
Par,Isla Vista Peace Course,Longs,2022-08-28 21:32,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Patchwah,Isla Vista Peace Course,Longs,2022-08-28 21:32,29,2,4,3,4,2,3,4,3,3,3,,,,,,,,,,,,,,,,,,,,
Cjtheguardian,Isla Vista Peace Course,Longs,2022-08-28 21:32,29,2,2,4,2,3,3,4,3,3,5,,,,,,,,,,,,,,,,,,,,
Par,Evergreen Open Space,Main,2022-08-28 19:27,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Evergreen Open Space,Main,2022-08-28 19:27,58,4,3,4,2,4,3,3,3,3,3,2,2,4,3,4,3,4,3,5,,,,,,,,,,,
Cjtheguardian,Evergreen Open Space,Main,2022-08-28 19:27,63,9,5,4,3,3,4,3,4,3,2,4,4,3,4,3,3,4,3,4,,,,,,,,,,,
Par,Evergreen Open Space,Main,2022-08-28 18:04,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Evergreen Open Space,Main,2022-08-28 18:04,58,4,3,4,3,3,3,3,4,4,4,2,3,3,4,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,Evergreen Open Space,Main,2022-08-28 18:04,61,7,4,3,3,3,4,3,3,5,3,3,4,2,4,4,4,3,3,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-08-26 20:47,55,,3,3,3,3,3,3,4,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-08-26 20:47,61,6,2,4,4,3,3,4,5,3,3,3,4,3,3,4,4,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2022-08-26 20:47,67,12,3,3,4,4,3,3,4,4,7,2,4,4,3,5,5,3,3,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-08-21 20:25,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2022-08-21 20:25,58,4,2,5,3,4,4,2,3,4,2,3,3,3,5,3,3,4,2,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-08-21 20:25,57,3,2,3,3,3,2,4,4,3,4,3,3,2,4,3,3,4,4,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-08-20 17:18,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-08-20 17:18,62,8,2,4,3,3,4,3,5,3,4,3,4,3,4,3,4,4,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2022-08-20 17:18,68,14,3,4,4,4,3,2,5,4,5,3,4,3,5,4,4,5,2,4,,,,,,,,,,,
Par,Matilija Middle School,Main,2022-08-15 21:04,27,,3,3,3,3,3,3,3,3,3,,,,,,,,,,,,,,,,,,,,
Patchwah,Matilija Middle School,Main,2022-08-15 21:04,34,7,3,4,4,3,4,5,4,4,3,,,,,,,,,,,,,,,,,,,,
Cjtheguardian,Matilija Middle School,Main,2022-08-15 21:04,25,-2,3,2,2,3,3,4,3,3,2,,,,,,,,,,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-08-14 14:58,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Patchwah,Coyote Point at Lake Casitas,Main,2022-08-14 14:58,69,15,3,3,5,4,3,4,5,3,4,4,3,3,7,3,4,4,3,4,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-08-14 14:58,65,11,2,3,3,3,4,2,5,4,4,4,4,4,4,4,3,5,4,3,,,,,,,,,,,
Par,Doc Cramer,Main,2022-08-07 12:36,60,,3,3,3,3,3,3,3,4,3,4,3,3,3,3,3,5,4,4,,,,,,,,,,,
Cjtheguardian,Doc Cramer,Main,2022-08-07 12:36,75,15,4,4,4,3,3,3,5,5,4,5,3,5,4,3,2,8,6,4,,,,,,,,,,,
Par,Ocean County Park,Green Tees,2022-07-31 11:32,59,,4,3,3,3,3,3,4,3,3,3,4,3,3,3,3,4,3,4,,,,,,,,,,,
Cjtheguardian,Ocean County Park,Green Tees,2022-07-31 11:32,64,5,4,5,3,3,3,3,5,3,3,4,4,3,3,3,3,5,3,4,,,,,,,,,,,
Discer,Ocean County Park,Green Tees,2022-07-31 11:32,73,14,5,4,3,4,3,4,5,3,5,4,4,4,4,5,3,5,3,5,,,,,,,,,,,
Nordog,Ocean County Park,Green Tees,2022-07-31 11:32,93,34,7,6,4,4,5,4,7,4,6,5,6,6,6,5,3,5,3,7,,,,,,,,,,,
Par,Wolf Hill,Normal Course,2022-07-30 10:14,55,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,,,
Joe,Wolf Hill,Normal Course,2022-07-30 10:14,62,7,4,3,3,3,5,2,3,4,3,4,4,3,3,2,4,5,3,4,,,,,,,,,,,
Cjtheguardian,Wolf Hill,Normal Course,2022-07-30 10:14,56,1,3,3,3,3,4,3,4,3,3,3,5,3,2,2,3,4,2,3,,,,,,,,,,,
Bobby,Wolf Hill,Normal Course,2022-07-30 10:14,66,11,3,3,4,3,4,3,4,4,4,4,4,4,4,2,4,5,3,4,,,,,,,,,,,
R,Wolf Hill,Normal Course,2022-07-30 10:14,56,1,4,2,3,3,3,3,4,4,3,3,4,3,2,2,3,5,2,3,,,,,,,,,,,
Chris Notley,Wolf Hill,Normal Course,2022-07-30 10:14,66,11,4,2,3,3,4,3,3,3,3,4,6,4,4,4,4,5,3,4,,,,,,,,,,,
Mark,Wolf Hill,Normal Course,2022-07-30 10:14,65,10,3,4,3,3,3,3,5,3,3,3,6,3,3,3,3,5,4,5,,,,,,,,,,,
Par,Wolf Hill,Normal Course,2022-07-27 09:37,55,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,,,,,,,,,,,
Cjtheguardian,Wolf Hill,Normal Course,2022-07-27 09:37,55,0,4,2,4,4,4,3,2,3,3,4,3,3,3,2,2,4,2,3,,,,,,,,,,,
Colin,Wolf Hill,Normal Course,2022-07-27 09:37,77,22,5,4,3,4,6,3,3,4,4,5,6,4,4,4,4,7,4,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-07-22 21:20,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-07-22 21:20,63,9,4,4,4,4,3,3,5,3,3,3,3,2,4,4,3,5,2,4,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-07-10 16:06,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-07-10 16:06,60,6,2,3,3,3,3,3,6,4,3,4,5,3,4,3,3,3,2,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-07-08 21:37,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
Cjtheguardian,Coyote Point at Lake Casitas,Main,2022-07-08 21:37,65,11,3,4,4,5,3,3,5,4,3,3,4,3,5,3,3,4,3,3,,,,,,,,,,,
Par,Coyote Point at Lake Casitas,Main,2022-07-06 19:54,54,,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,,,,,,,,,,,
